l_ukrainian:
 LOCAL_AUTONOMY_EFFECTS: "Місцева автономія в провінції $NAME$ дає наступні ефекти:\n$EFFECT$"
 flavor_mer.5.a: "Підтримати Удая."
 flavor_mer.5.b: "Підтримати Раймала."
 granada_influx: "Наплив маврів"
 desc_granada_influx: "Звістка, що позбавлених батьківщини дітей аль-Андалусії запрошують знайти притулок та нове життя в наших гарних містах, поширилася за межами нашої країни. Нам слід виявити гостинність до цих людей, тому що вони збагатять нашу країну та зміцнять її захист від невірних. Згодом ми побачимо вплив їхнього досвіду на наші дослідження."
 flavor_gra.1.t: "Мавританські біженці"
 flavor_gra.1.d: "В ім'я Аллаха милостивого та милосердного. Гранада пала перед невірними! Остання перлина аль-Андалусії, дороговказна зірка освіти, тепер в руках у кастильців. У той час як весь ісламський світ здригається від цієї втрати, потік мавританських біженців стікається у мусульманські міста та до дворів правителів у Північній Африці та на Близькому Сході, несучи із собою знання та роботи видатних вчених, таких як Ахмад-ібн-Рушт, Абу-аль-Касим аль-Зараві та Мухаммед-ібн-Туфаль. Запрошення цих біженців до держави $COUNTRY$ може забезпечити неабиякий стимул нашим власним устремлінням у науці та культурі."
 flavor_gra.1.a: "Щоб там не було, запросіть їх до держави $COUNTRY$!"
 flavor_gra.1.b: "Ні, ми їх не потребуємо."
 jnp_jaunpur_qila: "Джанпурська Шахі Кілу"
 desc_jnp_jaunpur_qila: "Джанпурська Шахи Килу – найбільш укріплена цитадель у нашій країні та гордість нашої династії."
 jnp_kabir: "Кабір"
 desc_jnp_kabir: "Сант Кабір може мати проблеми з релігійним авторитетом, але для нашого королівства в цілому присутність цієї святої людини може зіграти позитивну роль, об'єднуючи людей."
 jnp_rajput_recruitment: "Вербування новобранців у Раджпутані"
 desc_jnp_rajput_recruitment: "Ми почали набирати новобранців з раджпутанських сел у долинах Доаб і Гангу. Служба в армії другого сина в родині, тепер стала новою традицією у цих краях."
 jnp_decline_of_delhi: "Занепад Делі"
 desc_jnp_decline_of_delhi: "Написи на стінах, адресовані нашим старим правителям Делійського султанату, говорять, що всі талановиті люди залишають султанат у пошуках заробітку в чужих краях."
 jnp_pilgrim_tax: "Оподатковування пілігримів"
 desc_jnp_pilgrim_tax: "Ми ввели систему оподатковування для пілігримів з північної Індії в цілому та для тих, хто розшукує священне місто Варанасі зокрема. Хоча це досить непопулярний крок серед наших громадян, які не сповідують іслам, він стане джерелом стабільного доходу державної скарбниці."
 jnp_sadak_e_azam: "Великий колісний шлях"
 desc_jnp_sadak_e_azam: "Прадавній торговий Великий колісний шлях на півночі Індії підтримується мережею караван-сараїв, палаців відпочинку для торговців, сприяючи торгівлі та збагачуючи нашу державу."
 flavor_jnp.1.t: "Занепад Делі"
 flavor_jnp.1.d: "Ставши великою трагедією для багатьох, розгарбування Тимуром Делі у 1398-му виявилося найважливішою подією в історії нашого султанату. Воно просунуло наших предків від простих губернаторів на сході (Марік-Ас-Шарк) до повноправних султанів. Відтоді ми зі значним інтересом спостерігали, як Делійський султанат поступово розпадався від внутрішніх негараздів і претендентів з іноземною підтримкою, використовуючи будь-яку можливість для поступового збільшення нашого контролю над північною Індією.\nСитуація в Делі зараз є гіршою, ніж зазвичай. До того ж місцеві ватажки йдуть у наступ на столицю, що підсилює потік делійських аристократів та чиновників через наші кордони в пошуках заробітку. Вони також пропонують нам захистити те, що залишилося від земель Делі."
 flavor_jnp.1.a: "Гаразд."
 flavor_jnp.2.t: "Раджпути Доабу"
 flavor_jnp.2.d: "Традиційно ісламська могутність у цьому регіоні трималася за рахунок афганської та персидської кавалерії. Якщо ми прагнемо розширити гіндуський вплив на нашу армію, сільські громади раджпутів в долинах рік Доабу та Гангу могли б стати ідеальним джерелом піхоти. Це зумовлено не тільки великою кількістю других синів в родинах, які зрадіють перспективі стати солдатами, але й наявністю багатьох громад, жителі яких вже володіють вогнепальною зброєю краще за багатьох наших солдат."
 flavor_jnp.2.a: "Треба включити їх до складу наших збройних сил."
 flavor_jnp.2.b: "Ні, занадто небезпечно покладатися на цих гіндуїстів."
 flavor_jnp.3.t: "Кабір"
 flavor_jnp.3.d: "Хтось запевняє, що він народився мусульманином, хтось – що гіндуїстом, але для самого чоловіка це мало що значить. Сант з бідної касти ткачів із Варанасі, піднявся до вершин популярності. Поеми Кабіра викривають безглузді догмати, кастову систему та духівництво як ісламу, так і гіндуїзму. З погляду Кабіра, божественне не має форми, а строгі релігійні обряди лише віддаляють нас від нього."
 flavor_jnp.3.a: "Гаразд."
 flavor_jnp.4.t: "Джанпурська фортеця"
 flavor_jnp.4.d: "Позиції Джанпура на північному березі ріки Гомти перебували під захистом фортеці задовго до приходу ісламу в ці землі. Делійські султани, в свою чергу продовжували зміцнення форту, використовуючи для цього будівельні матеріали, що залишилися від будівель розгромленої династії Раштракутів з Каннау.\nЗ появою нашого незалежного султанату наприкінці XIV століття, фортеця була ще більш посилена і стала королівською резиденцією. Тепер, коли наша держава розрослася та зміцнилася у своїх правах, прийшов час по-новому глянути на стан джанпурської фортеці."
 flavor_jnp.4.a: "Давайте почнемо велику реставрацію."
 flavor_jnp.4.b: "Достатньо зміцнити її в уразливих місцях."
 flavor_jnp.5.t: "Мечеть Джама Масджид"
 flavor_jnp.5.d: "Першою з великих робіт Джанпурського султанату після здобуття їм незалежності стала значна мечеть Джама Масджид, яка поєднала в собі як ісламську, так і місцеву архітектуру, що відрізняє її від решти того, що можна побачити в Індії. Вражаючий фасад мечеті настільки унікальний, що привертає до себе увагу як вищих, так і нижчих прошарків суспільства. \nОскільки наш султанат розширив свої володіння, як зросла й слава мечеті Джама Масджид, ми готові розпочати роботи з будівництва. Є думка, що ми повинні продовжувати просування цього унікального архітектурного стилю, щоб ще більше зміцнити його асоціацію з нашим султанатом."
 flavor_jnp.5.a: "Нам потрібна нова мечеть у такому ж стилі!"
 flavor_jnp.5.b: "Давайте повернемося до колишнього стилю Делійських султанів."
 flavor_jnp.6.t: "Пілігрими Варанасі"
 flavor_jnp.6.d: "Варанасі – одне з найдавніших міст світу, священне місто гіндуїзму, розташоване неподалік від Джанпуру. Щодня незліченна кількість прочан перетинає наші землі, щоб добратися до Варанасі та інших святих місць гіндуїзму, буддизму та джайнізму в захопленому нами регіоні.\nРелігія спонукає цих людей на подорож не залежно від перешкод, які можуть виникнути на їхньому шляху. Наш візир вважає, що нам слід ввести особливий податок на всіх прочан, які бажають вирушити святих місць у наших землях, як це раніше робили делійські султани. Поза всяким сумнівом, цей податок принесе нам стабільний дохід, але його введення навряд чи підвищить нашу популярність серед наших не-мусульманських підданих."
 flavor_jnp.6.a: "Нам необхідно ввести податок на пілігримів."
 flavor_jnp.6.b: "Нехай ці прочани мандрують без перешкод."
 flavor_jnp.7.t: "Великий колісний шлях"
 flavor_jnp.7.d: "Через наші землі пролягає один з найдавніших у світі торгових шляхів з Бенгалії до Кабулу. Великий колісний шлях служить торговою артерією Північної Індії, саме через нього більшість товарів і купців потрапляють до нас, або залишають наші краї. Гарантія безпеки та швидкості подорожі цим шляхом має стати найважливішим пріоритетом для нашого султанату та інших держав, через які він пролягає. Передбачається, що покращення контролю над станом доріг і збільшення мережі перевалочних пунктів суттєво полегшить подорож для багатьох."
 flavor_jnp.7.a: "Треба інвестувати у Великий колісний шлях"
 flavor_jnp.7.b: "Торговці повинні самі оплачувати свої витрати."
 flavor_jnp.8.t: "Губернатор з Калпі"
 flavor_jnp.8.d: "Посередині плоскогір'я Мальви та рівнин Джанпурського султанату перебуває маленька держава Калпі. Ця територія протягом багатьох років була предметом суперечки між нашою країною та султанами Мальви, перш ніж остаточно потрапила в їхні руки в 1433 році.\nЧутки про ганебну поведінку губернатора стосовно мусульманських дівчат, які перебувають при дворі, призвели до обурення серед нашого мусульманського населення. Це шанс, якого ми довго чекали..."
 flavor_jnp.8.a: "Вимагати право покарати губернатора Калпі."
 flavor_jnp.8.b: "Не варто в це лізти."
 flavor_jnp.9.t: "Доля Калпі"
 flavor_jnp.9.d: "Посланники султана Джанпура заявляють, що наш васал, султан держави Калпі, негідно поводився відносно мусульманських дівчат і його має бути покарано. Джанпурці хочуть взяти цю справу у свої руки та очолити каральний похід проти Калпі.\nЧутки про подібний стан справ у Калпі доходили та до нас, але слід прийняти вкрай виважене рішення. Калпі віддавна є спірною територією між Джанпуром та Мальвою, несхоже щоб Джанпур мав намір обмежитися заявленими планами відплати."
 flavor_jnp.9.a: "Дозволити Джанпуру покарати Калпі"
 flavor_jnp.9.b: "Ми повинні підтримати нашого васала."
 flavor_jnp.10.t: "Калпі – дозвіл отримано"
 flavor_jnp.10.d: "Мальва дозволила нам покарати султана Калпі в інтересах зміцнення дружніх відносин між нашими країнами."
 flavor_jnp.10.a: "Чудово!"
 flavor_jnp.11.t: "Султан Мальви відмовляє нам"
 flavor_jnp.11.d: "Мальва чітко дає зрозуміти, що каральний похід проти Кальпі приведе до їхнього втручання та війни між нашими країнами."
 flavor_jnp.11.a: "Гаразд."
 javan_region: "Ява"
 sumatran_region: "Суматра"
 borneo_region: "Борнео"
 malay_peninsula_region: "Малайський півострів"
 mlc_tun_perak: "Тун Перак"
 desc_mlc_tun_perak: "Наша країна процвітає під вмілим керуванням Бендахарі Тун Перака."
 mlc_piracy_controlled: "Піратство під контролем"
 desc_mlc_piracy_controlled: "Піратство в Малайських водах може бути великою проблемою, але зараз ми володіємо ситуацією."
 mlc_islamic_laws_enforced: "Суворе дотримання релігійних правил"
 desc_mlc_islamic_laws_enforced: "Щоб заохотити найбільш правовірних представників нашої релігійної верхівки, ми привели традиційні закони Малакки у відповідність до законів ісламу. Такий підхід призвів до того, що багато жителів султанату, які сповідують інші релігії, побоюються що будуть ізольовані в нашому суспільстві."
 mlc_economic_boom: "Економічний підйом"
 desc_mlc_economic_boom: "Наше рішення зменшити до мінімуму оподатковування торгівлі привело до її розквіту та призвело до небувалого економічного підйому."
 flavor_mlc.1.t: "Змова проти Раджі Ібрагіма"
 flavor_mlc.1.d: "У такій багатонаціональній державі, як Малакка, релігійний баланс є дуже тендітним. Хоч наші торговці, якої б вони не були віри та культури, живуть пліч-о-пліч, але все-таки тримаються трохи відокремлено. Найбільші етнічні групи, такі як гуджаратці, таміли, яванці та китайці чесно виконують свої обов'язки перед країною та підтримка балансу між їхніми інтересами є головним завданням малаккського монарха. \n Але після коронації Раджі Ібрагіма у 1444 році ситуація вийшла з під контролю. Раджа Ібрагім був гіндуїстом, і багатьма розглядався як традиціоналіст, який буде боротися з поширенням ісламу. Незважаючи на це, для всіх було великою несподіванкою виявити молодого короля мертвим у своєму ж палаці. Тепер багато хто підозрює у вбивстві придворного бендахару, але його причетність буде практично неможливо довести."
 flavor_mlc.1.a: "Раджа Ібрагім не буде забутий."
 flavor_mlc.2.t: "Бендахара Тун Перак"
 flavor_mlc.2.d: "На відміну від покійного Раджі Ібрагіма (нині відомого як Абу Шахід Шах – Король Мученик), новий правитель є мусульманином і схоже, що торгові спільноти краще ставляться до його правління. Тим не менш, бендахара, що влаштував замах на свого правителя, однозначно ненадійний і було б розумно його замінити, або ризикувати повторити долю його колишнього господаря. Радники, яким ми довіряємо, вже мають на прикметі молодого та здібного генерала. Тун Перак дуже мудрий для своїх років, а його вірність не лишає сумнівів."
 flavor_mlc.2.a: "Призначити Туна Перака"
 flavor_mlc.2.b: "Призначити маріонетку та маргіналізувати титул бендахари."
 flavor_mlc.3.t: "Піратство в малайському морі"
 flavor_mlc.3.d: "Захист торгових шляхів є одним з найважливіших пріоритетів для держави, що залежить від торгівлі, як наша. Останнім часом знову підняли голови малайські пірати. Традиційно такі задачі покладаються на місцеві громади торговців нашого міста."
 flavor_mlc.3.a: "Залучити купців."
 flavor_mlc.3.b: "Ми впораємося власними силами."
 flavor_mlc.4.t: "Іслам у малаккській державі"
 flavor_mlc.4.d: "Малакка історично була центром ісламізації малайського архіпелагу, однак наша держава завжди уникала найбільш ортодоксальних і фанатичних форм ісламу, щоб залишатися привабливою для купців усіх віросповідань. Натомість, ми покладалися на традиційні місцеві закони, а норми шаріату залишали для особливих випадків, наприклад наведення громадського порядку. Дехто особливо релігійний був незадоволеним, але час показав, що віротерпимість сприяла торгівлі та була підтримана громадами Малакки. \nЗараз же мусульмани повністю домінують у нашій державі. З метою поширення ісламу на інші острови архіпелагу, вони бажають зробити з Малакки центр паломництва. Можливо нам варто більш ретельно дотримуватися вчення Пророка?"
 flavor_mlc.4.a: "Так, у славу Аллаха."
 flavor_mlc.4.b: "Ні, ми будемо вірними старим традиціям."
 flavor_mlc.5.t: "Митниця та мито"
 flavor_mlc.5.d: "Торгівля є практично єдиним заняттям у нашому королівстві і, на подив мандрівників, через те, що сільське господарство нерозвинене, ми змушені завозити навіть елементарні продукти харчування. Незважаючи на це, наша країна процвітає, а кораблі з усієї Азії прибувають у наші порти для продажу, купівлі та перепродажу всіх видів товарів.\nДля подальшого розвитку торгівлі королівський бендахара запропонував знизити торгові мита практично до нуля. Цей сміливий крок виділить нас із ряду інших торгових держав та зробить Малакку головним торговим центром сходу."
 flavor_mlc.5.a: "Малакка немає нічого свого, але в той же час має все у світі."
 flavor_mlc.5.b: "Ми не можемо собі дозволити зниження цих мит."
 flavor_mlc.6.t: "Ханг Туах"
 flavor_mlc.6.d: "Придушуючи безлади в кількох селах, наш бендахара отримав несподівану допомогу від невідомого воїна. Коли його охоронці втекли, цей герой та його друзі діяли рішуче та відважно. За цю найвищу вірність країні, бендахара негайно призначив цього молодого воїна, Ханга Туаха, королівським полководцем. \nТак наша держава отримала у своє розпорядження одного зі своїх найвеличніших воїнів."
 flavor_mlc.6.a: "Наш народ ніколи не буде стертий з лиця землі."
 flavor_mlc.7.t: "Прибуття португальців"
 flavor_mlc.7.d: "Кораблі з далеких берегів не є рідкістю в наших краях, але сьогодні незвичайний відвідувач прибув у наше місто. Капітан представився як підданий християнського королівства, розташованого далеко на заході і відомого як Португалія, та запропонував укласти торговельну угоду, за якою його країна стане найбільш привілейованим торговельним партнером Малакки.\nГуджаратські мусульмани наполягають, що ця людина є дуже небезпечною, а його країна – ворог нашої релігії. Гуджаратці налаштовані настільки серйозно, що вже почали відкриту ворожнечу з прибульцями. Вони конфіскують їхнє майно та беруть на абордаж кораблі. Все може дуже швидко вийти з-під контролю..."
 flavor_mlc.7.a: "Розберіться з гуджаратцями та спробуйте врятувати ситуацію."
 flavor_mlc.7.b: "Ми не допустимо проникнення португальського впливу в цю частину світу."
 flavor_mlc.7.a.tt: "Португалія спокійно поставиться до інциденту."
 flavor_mlc.7.b.tt: "Інцидент значно погіршить на наші відносини з португальцями."
 flavor_mlc.8.t: "Інцидент у Малацці"
 flavor_mlc.8.d: "До нас дійшли чутки, що султан Малакки наказав конфіскувати вантажі португальських кораблів, які нанесли йому візит. Ми остерігаємося, що наші старі вороги в ісламському світі добралися до них першими і отруїли їхні розуми мерзенною пропагандою."
 flavor_mlc.8.a: "Гаразд"
 tribal_democracy_ruthenian: "Гетьманат"
 tribal_democracy_ruler_ruthenian: "Гетьман"
 tribal_democracy_ruler_female_ruthenian: "Гетьман"
 tribal_democracy_ruler_vassal_ruthenian: "Отаман"
 prices.11.t: "Найбільш холодна фаза малого льодовикового періоду"
 prices.11.d: "Зими стали набагато довшими та холоднішими. Через льодовики, які повзуть на південь, пропали озимі, зіпсувалося вино, а риби почали мігрувати в більш теплі води."
 prices.11.a: "Бррр."
 LITTLE_ICE_AGE: "Найхолодніший період малого льодовикового періоду"
 prices.12.t: "Пробки для пляшок"
 prices.12.d: "Нові технологічні рішення дозволили виробникам вина випускати пляшки стандартизованих розмірів, у результаті чого в побут знову повернулися пляшкові пробки. Це набагато більш ефективний спосіб запечатувати пляшки, ніж старі затички із тканини, що дозволяє перевозити вино на більші відстані. Цілком можливо, що зараз ми спостерігаємо зародження всесвітньої торгівлі вином."
 prices.12.a: "Гаразд"
 WINE_CORKS: "Ріст міжнародної торгівлі вином"
 prices.13.t: "Нові портьєри"
 prices.13.d: "Нова технологія виробництва тканини з'явилася серед кравців держави $COUNTRY$. Так звані 'нові драпірування' є набагато тоншими, легшими та дешевшими за товсті вовняні тканини, що були у вжитку до цього. Незважаючи на те, що попит на ці нові товари стрімко зростає, їхнє виробництво потребує набагато менше вовни, тому ціни на неї незмінно падають."
 prices.13.a: "Гаразд"
 NEW_DRAPERIES: "Нові портьєри"
 prices.14.t: "Єдина уніформа"
 prices.14.d: "Непрофесійні армії все частіше заміняються регулярними національними арміями. У рамках цих процесів багато держав стали встановлювати єдиний зовнішній вигляд своїх солдат, а деякі вже постачають армії новісінькою формою. Фарба ніколи не була дешевою, а з нинішнім зрослим попитом ціни на фарби та тканини злетіли до небес."
 prices.14.a: "Гаразд"
 REGULATED_UNIFORMS: "Єдина уніформа"
 prices.15.t: "Рибальства Великої Ньюфаундлендської банки"
 prices.15.d: "Наші дослідники повідомляють, що за великою ньюфаундлендсюкою мілиною вони виявили води з безліччю риби, яка тільки й чекає на те, коли її впіймають. Рибальські експедиції, спрямовані в ці води, наводнили ринки величезною кількістю риби."
 prices.15.a: "Гаразд"
 GREAT_FISHERIES: "Рибальства Великої банки"
 prices.16.t: "Ситець та інші бавовняні тканини"
 prices.16.d: "Стабільне постачання індійською бавовною привело до великих змін у споживанні тканин європейцями. Муслін, ситець та інші бавовняні тканини тепер коштують все дорожче та дорожче на європейських ринках."
 prices.16.a: "Гаразд"
 CALICOES: "Ситець"
 prices.17.t: "Вимирання європейського бобра"
 prices.17.d: "Попит на хутро постійно зростав протягом всього середньовіччя, а холодний клімат досі практично не змінився. Через це в популяції європейського бобра виникли серйозні проблеми. Дійшло до того, що бобрів у Європі практично не залишилося, а хутро тепер доводиться імпортувати за велику ціну з Росії та Крайньої Півночі."
 prices.17.a: "Гаразд"
 DEPLETION_OF_EUROPEAN_BEAVER: "Вимирання європейського бобра"
 prices.18.t: "Фетрові шапки"
 prices.18.d: "Хутро бобра – відмінний матеріал для створення шапок. Він тримає тепло та зберігає свою форму дуже довго навіть у погану погоду. Зростаючий попит на фетрові шапки в сукупності зі складними економічними процесами привели до росту галузі виробництва шапок."
 prices.18.a: "Гаразд"
 FELT_HATS: "Фетрові шапки"
 prices.19.t: "Регулярний флот"
 prices.19.d: "Регулярні флоти пройшли довгий шлях від окремих винятків – до стандарту. Установи, які присвячені керуванню цими флотами, братимуть набагато активнішу участь у закупівлі матеріалів для будівництва та ремонту своїх кораблів."
 prices.19.a: "Гаразд"
 PERMANENT_NAVIES: "Регулярний флот"
 prices.20.t: "Бронзові гармати"
 prices.20.d: "Бронзова гармата міцно закріпила за собою місце на полі бою. Потреба у матеріалах, необхідних для підтримки зростаючої збройової промисловості, призвела до вибуху попиту на мідь протягом останніх років, це суттєво підняло на неї ціни."
 prices.20.a: "Гаразд"
 BRONZE_CANNONS: "Бронзові гармати"
 prices.21.t: "Японська чайна церемонія"
 prices.21.d: "Чаювання – далеко не нововведення в японській культурі. Широке розповсюдження японської чайної церемонії на протязі XVI століття, зробило цей напій звичайним явищем у всьому японському суспільстві."
 prices.21.a: "Гаразд"
 JAPANESE_TEA_CULTURE: "Шлях чаю"
 prices.22.t: "Занепад торгівлі спеціями"
 prices.22.d: "Зі збільшенням конкуренції на ринку спецій, доступність на заході колись рідкісних східних прянощів різко зросла. Нехай деякі намагаються стабілізувати ціни на спеції спаленням своєї продукції, або суворими правилами їхнього експорту, але наразі зрозуміло, що цей вид бізнесу ніколи вже не буде таким прибутковим."
 prices.22.a: "Гаразд"
 DECLINE_OF_SPICE_TRADE: "Занепад торгівлі спеціями"
 prices.23.t: "Зміна структури споживання"
 prices.23.d: "Колись цукор був розкішшю, яку доводилося імпортувати з Магрибу та Близького Сходу. Оскільки світ тепер добре досліджений, а купівельна спроможність нашого міського населення зросла, цукор ще можна вважати розкішшю, але він став доступним практично кожному."
 prices.23.a: "Гаразд"
 POPULARIZATION_OF_SUGAR: "Популяризація цукру"
 prices.24.t: "Популяризація шовкових тканин"
 prices.24.d: "Шовк користувався високим попитом в усьому світі задовго до середньовіччя, його закупівля була однією з рушійних сил, що стояли за географічними відкриттями на сході. З ростом наявності шовку, як сировини, так і у вигляді тканини, попит на шовкові речі на заході навіть підвищується."
 prices.24.a: "Гаразд"
 POPULAR_SILK_FABRICS: "Мода на шовкові тканини"
 prices.25.t: "Бенгальські плантації барвників"
 prices.25.d: "Наш прямій контроль над деякими районами виробництва барвників на півночі Індії залучив ряд авантюристів, що бажають розширити виробництво на наших землях у Бенгалії. Деякі землі Бенгалії ідеально підходять для вирощування індиго, багато хто погоджується, що, якщо це буде дозволено, то ймовірно, ці зусилля принесуть успіх. Вирощування індиго та процес перетворення рослини в барвники – важка робота, однак це дозволить цим несумлінним людям панувати тут, що може призвести до труднощів у майбутньому."
 prices.25.a: "Дозволити їм."
 prices.25.b: "Обмежити створення нових плантацій."
 BENGALI_INDIGO_PRODUCTION: "Збільшення наявності барвників"
 prices.26.t: "Розвиток шпонування"
 prices.26.d: "Споконвічно багато видів тропічної деревини вважалися теслями занадто тендітними. З розвитком шпонування з'явилася можливість використовувати ебонітове дерево та інші тропічні дерева завдяки їхній красі, а не міцності. У результаті, створення гарних та оригінальних меблів із тропічної деревини виросло у великий бізнес."
 prices.26.a: "Гаразд"
 VENEERING: "Шпонування меблів"
 prices.27.t: "Зменшення популяції слонів у Південно-Східній Азії"
 prices.27.d: "Після багатьох років поступового зменшення, популяція слонів у Південно-Східній Азії зараз на рекордно низькому рівні, а от попит на слонів та вироби зі слонової кістки в Азії та Китаї – ніколи не падав. У результаті ціна на слонів та слонову кістку постійно росте."
 prices.27.a: "Гаразд"
 IVORY_SHORTAGE: "Нестача слонової кістки у Східній Азії"
 prices.28.t: "Розвиток обробки заліза"
 prices.28.d: "Різноманітні досягнення в області обробки заліза призвели до того, що чавунна гармата тепер більш ефективна та надійна, ніж стара бронзова. Також залізні вироби все частіше заміняють мідні в інших областях, таких як столові прилади. Ціна на мідь знизилася, натомість ціна на залізо зростає."
 prices.28.a: "Гаразд"
 IRON_WORKING: "Розвиток обробки заліза"
 prices.29.t: "Гарячий шоколад"
 prices.29.d: "Використання какао для готування шоколадних напоїв було перейнято в американських тубільців. Хоча цей напій швидко прижився в деяких областях Європи, потрібен був певний час та велика кількість цукру, щоб остаточно зробити його популярним. Завдяки цьому попит на шоколад у Старому Світі неухильно росте."
 prices.29.a: "Гаразд"
 HOT_CHOCOLATE: "Популяризація гарячого шоколаду"
 prices.30.t: "Зростаюча популярність тютюну"
 prices.30.d: "Прийшовши на ринок як ліки, тютюн швидко став популярним як серед християн, так і серед мусульман за свій заспокійливий ефект. Від Парижа до Бенгалії до нього звикає все більше людей, тому тютюновий бізнес стає досить прибутковим."
 prices.30.a: "Гаразд"
 POPULARIZATION_OF_TOBACCO: "Популяризація тютюну"
 trade_company_moluccas: "Молуккський регіон"
 TRADE_COMPANY_MOLUCCAS_India_Trade_Company: "Молуккська компанія"
 TRADE_COMPANY_MOLUCCAS_Root_Culture_GetName: "[Root.Culture.GetName]а Молуккська компанія"
 new_england_region: "Нова Англія"
 ori_jagannath_cult: "Джаганнатха та Гаджапаті"
 desc_ori_jagannath_cult: "Джаганнатха тісно пов'язаний з народом Орісси та благоволить нашій династії більше, ніж будь-яке інше божество. Він підтримує кожного короля Гаджапаті, а його священики та храм у Пурі з кожним роком стають все багатшими завдяки королівській милості."
 ori_no_salt_tax: "Скасування податку на сіль"
 desc_ori_no_salt_tax: "Ми тимчасово призупинили збір традиційного податку на сіль. Хоча це й позбавило нас великого джерела доходу, але зросла популярність нашої династії, що на руку нашому монарху."
 ori_popular_unrest: "Населення втомлене війною"
 desc_ori_popular_unrest: "Наші люди втомилися від довгих років війни та прагнуть жити у мирі."
 ori_support_for_pretender: "Підтримка претендента"
 desc_ori_support_for_pretender: "Ця провінція підтримує претендента, що повстав проти нашої влади."
 flavor_ori.1.t: "Гаджапаті та культ Джаганнатхи"
 flavor_ori.1.d: "Церемонії у великому храмі в Пурі та записи, у яких Джаганнахта прославляє себе, звичайно висміюються іноземними правителями, однак в Ориссі, Джаганнатха – 'Володар Всесвіту' – є найбільш популярним божеством.\nСвого часу Джаганнатха та його ченці надали непохитну підтримку й раджі Капілендрі – засновнику нашого роду. Тепер настала наша черга виплачувати борги – ми повинні взяти під заступництво храм у Пурі, та зробити культ Джаганнатхи домінуючим у нашій державі."
 flavor_ori.1.a: "Слався Джаганнатха!"
 flavor_ori.1.b: "Давайте не будемо тримати всі яйця в одному кошику."
 flavor_ori.2.t: "Війни Капілендри"
 flavor_ori.2.d: "Коли Капілендра Дева в 1434 році скинув останнього зі Східних царів Гангу, Орісса була в жалюгідному становищі. Набіги мусульман з півночі та заходу, а також суперництво із сусідами на півдні, значно послабили царство. Однак з приходом раджі Капілендри все змінилося. Після низки війн із Бенгалією, Реддисами з Андхри, бахманськими султанами та імперією Віджаянагар, Орісса під його правлінням значно додала в розмірах та силі.\nТим не менш, постійні війни несуть і негативні наслідки для нашого народу, а незвичайно поганий урожай привів до росту селянських повстань. Було запропоновано заспокоїти людей шляхом тимчасового зменшення податку на сіль, і надалі було б непогано звертати на потреби суспільства трохи більше уваги."
