l_english:
 DLC_dlc001_TOOLTIP_INSTANT:0 "100 Years War Unit Pack"
 dlc039_reason_hre_reason:1 "\nWe're recommending this expansion as you've picked a nation in the §YHoly Roman Empire§!."
 dlc040_reason_christian_theocracy:0 "The §YTheocracies Unit Pack§! adds 16 нових моделей військ для a number of §YChristian Theocratic§! nations, including the §YLivonian and Teutonic Orders§!, the §YPapacy§! and the §YKnights§!."
 dlc040_reason_christian_theocracy_reason:1 "\nWe're recommending this unit pack as you've picked a §YChristian Theocracy§!."
 dlc041_reason_buddhists:1 "The §YBuddhists Unit Pack§! adds 16 нових моделей військ для a number of §YAsian Buddhist§! countries, including §YTibet§!, §YLan Xang§!, §YKandy§! and §YDai Viet§!."
 dlc041_reason_buddhists_reason:1 "\nWe're recommending this unit pack as you've picked a §YBuddhist§! nation."
 dlc042_reason_great_nation:0 "The §YGreat Nations Unit Pack§! adds 17 нових моделей військ для the §YGreat Powers§! of §YEurope§! and §YEurasia§!, including §YGreat Britain§!, §YRussia§! and the §YOttomans§!."
 dlc042_reason_great_nation_reason:2 "\nWe're recommending this unit pack as you've picked a §YGreat Nation§! that gets нових моделей військ для as part of this pack."
 dlc043_reason_free_city:0 "The §YFree Cities Unit Pack§! adds 15 нових моделей військ для the §YFree Cities§! of the §YHoly Roman Empire§!, including §YHamburg§!, §YNuremberg§!, §YFrankfurt§! and §YUlm§!."
 dlc043_reason_free_city_reason:1 "\nWe're recommending this unit pack as you've picked a §YFree City§!."
 dlc044_reason_east_asia:0 "The §YKairi's Soundtrack Music Pack§! adds five new songs inspired by the sounds of §YEast Asia§!."
 dlc044_reason_east_asia_reason:1 "\nWe're recommending this music pack as you've picked an §YEast Asian§! nation."
 dlc046_reason_zaz_are_cossacks:0 "The §YCossacks Expansion§! adds new game mechanics including three special types of estates, special mechanics for the Cossack and Horde governments, Дипломатичний відгук and Політики відносно тубільців."
 dlc046_reason_zaz_are_cossacks_reason:1 "\nWe're recommending this expansion as you've picked §YZaporozhie§!, which starts with the Cossacks government."
 dlc046_reason_steppe:0 "The §YCossacks Expansion§! adds new game mechanics for the §YSteppe§! region including Cossack estates and nations, Horde nations and various flavor events for the region."
 dlc046_reason_steppe_reason:1 "\nWe're recommending this expansion as you've picked a nation on the §YSteppe§!."
 dlc046_reason_tengri:0 "The §YCossacks Expansion§! adds the ability for §YTengri§! nations to choose a Syncretic Faith, as well as further game mechanics and flavor events for the Steppe region."
 dlc046_reason_tengri_reason:1 "\nWe're recommending this expansion as you've picked a §YTengri§! nation."
 dlc046_reason_horde:0 "The §YCossacks Expansion§! adds new game mechanics for §YHorde§! nations, including Horde Unity, Razing and a unique Estate, as well as further game mechanics and flavor events for the Steppe region."
 dlc046_reason_horde_reason:1 "\nWe're recommending this expansion as you've picked a §YHorde§! nation."
 dlc047_reason_black_sea:0 "The §YBlack Sea Unit Pack§! adds 32 нових моделей військ для §YZaporozhie§!, §YCrimea§!, §YCircassia§!, §YTheodoro§!, §YAvaria§! and §YGazikumukh§!."
 dlc047_reason_black_sea_reason:1 "\nWe're recommending this unit pack as you've picked a §YHorde§! nation."
 dlc048_reason_horde:1 "The §YGreat Hordes Unit Pack§! adds 32 нових моделей військ для the §YTimurids§!, the §YGreat Horde§!, §YNogai§!, §YUzbek§! and other neighboring horde countries."
 dlc048_reason_horde_reason:1 "\nWe're recommending this unit pack as you've picked a §YHorde§! nation."
 dlc049_reason_has_stuff:0 "The §YEuropean Cavalry Unit Pack§! adds 12 new cavalry unit models for §YFrance§!, §YBritain§! and §YSpain§!."
 dlc050_reason_general:0 "The §YForts Pack§! adds 18 new models for forts of all culture groups."
 dlc050_reason_general_reason:1 "\nWe're recommending this content pack as you've picked a nation that uses forts."
 dlc050_reason_you_will_need_them_reason:1 "\nWe're recommending this content pack as you've picked a nation has heavy need of forts."
 dlc052_reason_generic:0 "The §YSabaton Soundtrack Music Pack§! adds five new songs from the Swedish power metal band Sabaton, with songs about the art of war and the never-ending battles of mankind."
 dlcXXX_reason_generic_music_reason:1 "\nWe're recommending this music pack as it adds excellent new soundtracks to the game."
 dlc052_reason_scandinavia_reason:1 "\nWe're recommending this music pack as you've picked a §YScandinavian§! nation."
 dlc053_reason_has_stuff:1 "The §YCatholic Majors Unit Pack§! adds 9 new unique unit models to §YAustria§!, §YSpain§! and §YPoland§!, the major §YCatholic§! nations in §YEurope§!."
 dlc054_reason_has_stuff:1 "The §YEvangelical Majors Unit Pack§! adds 8 new unique models to §YSweden§!, §YBrandenburg§! and §YFrance§!, the major participants of the §YEvangelical League§! in the Thirty Years War."
 dlc055_reason_generic:0 "The §YMare Nostrum Expansion§! adds new features such as Map Sharing, Торгові ліги and Кондотьєри, as well as new naval mechanics."
 dlc055_reason_generic_naval:0 "The §YMare Nostrum Expansion§! adds new game mechanics such as Naval Missions, Raid Coasts, Торгові ліги and Кондотьєри."
 dlc055_reason_generic_naval_reason:1 "\nWe're recommending this expansion as you've picked a country with access to the sea."
 dlc055_reason_slave_raids:0 "The §YMare Nostrum Expansion§! adds the ability for certain nations to conduct Pirate Raids, as well as other mechanics such as Naval Missions, Торгові ліги and Кондотьєри."
 dlc055_reason_slave_raids_reason:1 "\nWe're recommending this expansion as you've picked a country that makes use of the Raid Coasts mechanic."
 dlc055_reason_merchants:0 "The §YMare Nostrum Expansion§! adds the ability for Merchant Republics to establish Торгові ліги, as well as other mechanics such as Naval Missions, Берберські пірати and Кондотьєри."
 dlc055_reason_merchants_reason:1 "\nWe're recommending this expansion as you've picked a §YMerchant Republic§!."
 dlc056_reason_italy:0 "The §YItalian Unit Pack§! adds four historical infantry designs for the major §YItalian§! powers."
 dlc056_reason_in_italy_reason:1 "\nWe're recommending this unit pack as you've picked a country in §YItaly§!."
 dlc057_reason_in_east_africa:0 "The §YEast African Unit Pack§! adds four historical infantry designs for the major powers around the §YHorn of Africa§!."
 dlc057_reason_in_east_africa_reason:1 "\nWe're recommending this unit pack as you've picked a country in §YEast Africa§!."
 dlc058_reason_in_north_africa:0 "The §YNorth African Unit Pack§! adds four historical infantry designs for the major powers of §YNorth Africa§!."
 dlc058_reason_in_north_africa_reason:1 "\nWe're recommending this unit pack as you've picked a country in §YNorth Africa§!."
 dlc059_reason_east_asia:0 "The §YKairi's Soundtrack Part II Music Pack§! adds five new songs inspired by the regions of the §YFar East§!, from the grasslands of the Khanate to the shores of the southern seas of Asia."
 dlc059_reason_east_asia_reason:1 "\nWe're recommending this music pack as you've picked a country in the §YFar East§!."
 dlc060_reason_generic:0 "The §YRights of Man Expansion§! adds new game mechanics including Great Powers, Abdications, Особистості правителів, and Consorts, as well as a large number of accompanying flavor events."
 dlc060_reason_ottomans:0 "The §YRights of Man Expansion§! adds special mechanics to the §YOttoman§! government form, as well as other features such as Great Powers, Abdications and Особистості правителів."
 dlc060_reason_ottomans_reason:1 "\nWe're recommending this expansion as you've picked the §YOttomans§!."
 dlc060_reason_fetishism:0 "The §YRights of Man Expansion§! adds cult mechanics to §YFetishist§! nations, as well as other features such as Great Powers, Abdications and Особистості правителів."
 dlc060_reason_fetishism_reason:1 "\nWe're recommending this expansion as you've picked a §YFetishist§! nation."
 dlc060_reason_coptic:0 "The §YRights of Man Expansion§! adds Blessings and Holy Site mechanics to §YCoptic§! nations, as well as other features such as Great Powers, Abdications and Особистості правителів."
 dlc060_reason_coptic_reason:1 "\nWe're recommending this expansion as you've picked a §YCoptic§! nation."
 dlc061_reason_hre:0 "The §YGerman Princes Unit Pack§! adds new army models and textures for the major players in the §YHoly Roman Empire§!."
 dlc061_reason_in_hre_reason:1 "\nWe're recommending this unit pack as you've picked a country in the §YHoly Roman Empire§!."
 dlc062_reason_west_africa:0 "The §YWest African Unit Pack§! adds new army models and textures for countries in §YWest Africa§!."
 dlc062_reason_west_africa_reason:1 "\nWe're recommending this unit pack as you've picked a country in §YWest Africa§!."
 dlc063_reason_europe:0 "The §YSongs of Regency Music Pack§! adds four songs composed to complement the content added in §YRights of Man§!."
 dlc063_reason_europe_reason:1 "\nWe're recommending this music pack as you have picked a §YEuropean§! country."
 dlc065_reason_sweden:0 "The §YFredman's Epistles Music Pack§! adds a collection of 15 traditional Swedish songs from the 18th century."
 dlc065_reason_sweden_reason:2 "\nWe're recommending this musik påck as you have picked this nation."
 dlc066_reason_generic:0 "The §YMandate of Heaven Expansion§! adds new game mechanics including Historical Eras and Golden Ages, as well as specific mechanics for §YEast Asian§! countries."
 dlc066_reason_china:0 "The §YMandate of Heaven Expansion§! adds many new game mechanics for the §YEmperor of China§!, giving it further tools and challenges for both internal and foreign policy."
 dlc066_reason_china_reason:1 "\nWe're recommending this expansion as you've picked a country in §YChina§!."
 dlc066_reason_japan:0 "The §YMandate of Heaven Expansion§! adds new game mechanics to the §YJapanese Shogunate§! and the Daimyos that owe loyalty to it."
 dlc066_reason_japan_reason:1 "\nWe're recommending this expansion as you've picked a country in §YJapan§!."
 dlc066_reason_manchu:0 "The §YMandate of Heaven Expansion§! adds the new Banners mechanic to the §YManchu§!, allowing them to rally their warlords to reinforce their army."
 dlc066_reason_manchu_reason:1 "\nWe're recommending this expansion as you've picked a country in §YManchuria§!."
 dlc066_reason_east_asia_generic:0 "The §YMandate of Heaven Expansion§! adds new mechanics to §YEast Asia§!, including the §YEmpire of China§! mechanic, through which other countries in the area can claim the Celestial Throne."
 dlc066_reason_east_asia_generic_reason:1 "\nWe're recommending this expansion as you've picked a country in §YEast Asia§!."
 dlc067_reason_japan:0 "The §YDaimyo Unit Pack§! adds new army models and textures for 12 §YJapanese Daimyos§!."
 dlc067_reason_japan_reason:1 "\nWe're recommending this unit pack as you've picked a country in §YJapan§!."
 dlc068_reason_has_stuff:0 "The §YAsian Majors Unit Pack§! adds new army models and textures for §YMing§!, §YQing§!, §YJapan§! and §YKorea§!."
 dlc069_reason_has_stuff:1 "The §YNorthern Unit Pack§! adds new tribal army models and textures for the §YOirat§!, §YChagatai§!, §YMongol§! and §YManchu§! forces."
 dlc070_reason_generic:1 "The §YArtillery Pack§! adds new artillery sprites for all culture groups."
 dlc070_reason_generic_reason:1 "\nWe're recommending this unit pack as you've picked a country that uses artillery." #no really
 dlc071_reason_east_asia:1 "The §YAsian Ships Pack§! adds new warship models for §YEast Asian§! countries, including the feared Korean Turtle ships and unique Japanese designs."
 dlc071_reason_east_asia_reason:1 "\nWe're recommending this unit pack as you've picked an §YEast Asian§! country."
 dlc072_reason_russia:0 "The §YThird Rome Immersion Pack§! adds new mechanics for §YRussia§! such as Tsardoms and Principalities, Стрільці units and colonizing the Сибірський фронтір, as well as 48 нових моделей військ для nations in and around the Russian borders."
 dlc072_reason_russia_reason:1 "\nWe're recommending this expansion as you've picked a nation in the §YRussian§! heartland."
 dlc076_reason_russia:0 "The §YRus Awaken Music Pack§! adds music inspired by the rise of the §YRussian nation§!."
 dlc076_reason_russia_reason:1 "\nWe're recommending this music pack as you've picked a nation in the §YRussian§! heartland."
 dlc077_reason_muslim:0 "The §YCradle of Civilization Expansion§! adds new mechanics and for §YMuslim§! nations, including Ісламські школи and the ability to propagate your religion via trade policies."
 dlc077_reason_muslim_reason:1 "\nWe're recommending this expansion as you've picked a §YMuslim§! country."
 dlc077_reason_middle_east:0 "The §YCradle of Civilization Expansion§! adds new mechanics and for §YMiddle Eastern§! and §YMuslim§! nations, including Ісламські школи, new government forms and the ability to propagate your religion via trade policies."
 dlc077_reason_middle_east_reason:1 "\nWe're recommending this expansion as you've picked a §YMiddle Eastern§! country."
 dlc077_reason_ottoman:0 "The §YCradle of Civilization Expansion§! adds special mechanics for the §YOttoman§! government and improvements to Яничари, as well as other features for §YMiddle Eastern§! and §YMuslim§! nations such as Ісламські школи."
 dlc077_reason_ottoman_reason:2 "\nWe're recommending this expansion as you've picked the §YOttomans§!."
 dlc077_reason_tims:0 "The §YCradle of Civilization Expansion§! adds special mechanics for the §YTimurids§!, with the ability for powerful countries in the region to Enthrone a Timurid Prince and Claim Timur's Legacy."
 dlc077_reason_tims_reason:2 "\nWe're recommending this expansion as you've picked the §YTimurids§! or one of their subjects."
 dlc077_reason_mamluks:0 "The §YCradle of Civilization Expansion§! adds special mechanics for the §YMamluk§! government, as well as other features for §YMiddle Eastern§! and §YMuslim§! nations such as Ісламські школи."
 dlc077_reason_mamluks_reason:2 "\nWe're recommending this expansion as you've picked the §YMamluks§!."
 dlc077_reason_persia:0 "The §YCradle of Civilization Expansion§! adds special mechanics such as the new §YFeudal Theocracy§! government for §YPersia§!, as well as other features for §YMiddle Eastern§! and §YMuslim§! nations such as Ісламські школи."
 dlc077_reason_persia_reason:2 "\nWe're recommending this expansion as you've picked a country which can form §YPersia§!."
 dlc077_reason_feudal_theocracy:0 "The §YCradle of Civilization Expansion§! adds special mechanics for the new §YFeudal Theocracy§! government, as well as other features for §YMiddle Eastern§! and §YMuslim§! nations such as Ісламські школи."
 dlc077_reason_feudal_theocracy_reason:2 "\nWe're recommending this expansion as you've picked §YArdabil§!, which has the special §YFeudal Theocracy§! government form."
 dlc077_reason_tribal_federation:0 "The §YCradle of Civilization Expansion§! adds special mechanics for the new §YTribal Federation§! government, as well as other features for §YMiddle Eastern§! and §YMuslim§! nations such as Ісламські школи."
 dlc077_reason_tribal_federation_reason:2 "\nWe're recommending this expansion as you've picked a country that has the special §YTribal Federation§! government form."
 dlc078_reason_arabia:0 "The §YPeninsula Unit Pack§! adds нових моделей військ для and textures for countries in the §YArabian Peninsula§!."
 dlc078_reason_arabia_reason:3 "\nWe're recommending this expansion as you've picked a country that is in §YArabia§!."
 dlc079_reason_persia:0 "The §YPersian Unit Pack§! adds нових моделей військ для and textures for §YPersia§! and other countries in the §YIranian§! culture group."
 dlc079_reason_persia_reason:3 "\nWe're recommending this expansion as you've picked a country that is in the §YIranian§! culture group."
 dlc080_reason_has_stuff:0 "The §YRivers Unit Pack§! adds нових моделей військ для and textures for countries based around the §YTigris§! and §YEuphrates§! rivers."
 dlc081_reason_middle_east:0 "The §YKairi - Ottoman Tunes§! music pack adds new music to fit a §YMiddle Eastern§! theme."
 dlc081_reason_middle_east_reason:1 "\nWe're recommending this music pack as you've picked a §YMiddle Eastern§! country."
 dlc082_reason_iranian:2 "The §YIranian Advisor Pack§! adds 42 new portraits for §YIranian§! advisors."
 dlc082_reason_iranian_reason:2 "\nWe're recommending this content pack as you've picked a country that is in the §YIranian§! culture group."
 dlc082_reason_iran_region_reason:1 "\nWe're recommending this content pack as you've picked a country in the §YIranian§! region."
 dlc083_reason_muslim:1 "The §YMuslim Female Advisor Portraits Pack§! adds 21 new female portraits for §YMuslim§! nations."
 dlc084_reason_really_generic:0 "The §YRule Britannia Immersion Pack§! adds new game mechanics including Інноваційність, the Промислова революція, and coal as a trade good."
 dlc084_reason_really_generic_reason:1 "\nWe're recommending this expansion as it adds new features to the game."
 dlc084_reason_generic:0 "The §YRule Britannia Immersion Pack§! adds customized mission trees, unit packs and music for all countries in the §YBritish Isles§!, as well as game mechanics such as Інноваційність and the Промислова революція."
 dlc084_reason_generic_reason:1 "\nWe're recommending this expansion as you've picked a country from the §YBritish Isles§!."
 dlc084_reason_we_rule_the_waves:0 "The §YRule Britannia Immersion Pack§! adds customized mission trees, unit packs and music to §YEngland§! and §YGreat Britain§!, as well as game mechanics such as Інноваційність and the Промислова революція."
 dlc084_reason_we_rule_the_waves_reason:1 "\nWe're recommending this expansion as you've picked §YEngland§! or §YGreat Britain§!, on which the expansion focuses."
 dlc090_reason_generic:0 "The §YDharma Expansion§! adds new game mechanics including Урядові реформи, an enhanced Policy System, Trade Company Investments and the ability to upgrade Trade Centers."
 dlc090_reason_trade_companies:0 "The §YDharma Expansion§! adds new game mechanics for Торгові компанії as an expanded Government Reform system and the ability to upgrade Trade Centers."
 dlc090_reason_trade_companies_reason:1 "\nWe're recommending this expansion as you've picked a country that is well-placed to attain a colonial empire."
 dlc090_reason_indian:0 "The §YDharma Expansion§! adds new game content for §YIndia§!, including customized Mission Trees, Урядові реформи and Estates."
 dlc090_reason_mughals:0 "The §YDharma Expansion§! adds a unique government form for the §YMughals§!, as well as expanded Government Reform and Trade Company mechanics."
 dlc090_reason_mughals_reason:1 "\nWe're recommending this expansion as you've picked a country that is well-placed to form the §YMughals§!."
 dlc091_reason_indian_hindu:0 "The §YHindu Unit Pack§! adds new army models for the §YIndian Hindu§! nations."
 dlc091_reason_indian_hindu_reason:1 "\nWe're recommending this unit pack as you've picked a country that is §YHindu§! and §YIndian§!."
 dlc092_reason_indian_muslim:0 "The §YIndian Sultanate Unit Pack§! adds new army models for the §YIndian Muslim§! nations."
 dlc092_reason_indian_muslim_reason:1 "\nWe're recommending this unit pack as you've picked a country that is §YMuslim§! and §YIndian§!."
 dlc093_reason_india:0 "The §YDharma Advisor Portraits Pack§! adds 42 нових портретів радників for §YIndian§! nations and cultures."
 dlc094_reason_india:0 "The §YDharma Music Pack§! adds new and original music inspired by the sounds and traditions of §YIndia§!."
 dlc095_reason_iberian:0 "The §YGolden Century Immersion Pack§! adds new content for §YIberian§! nations, including Holy Orders, expanded Mission Trees, and new unit and ship models."
 dlc095_reason_iberian_reason:1 "\nWe're recommending this expansion as you've picked an §YIberian§! country."
 dlc095_reason_pirates:0 "The §YGolden Century Immersion Pack§! adds Піратські республіки and their accompanying mechanics and unit models to the game."
 dlc095_reason_pirates_reason:1 "\nWe're recommending this expansion as you've picked a country that can become a Pirate Republic if certain choices are made."
 dlc095_reason_pirates_decision_reason:1 "\nWe're recommending this expansion as you've picked §YPalembang§!, which has the chance to become a Pirate Republic soon after the game starts."
 dlc095_reason_maghreb:0 "The §YGolden Century Immersion Pack§! adds new content for §YMaghrebi§! nations, including expanded Mission Trees, нових моделей кораблів and the ability to form Піратські республіки if certain decisions are taken."
 dlc095_reason_maghreb_reason:1 "\nWe're recommending this expansion as you've picked a country in the §YMaghreb§! region."
 #Some missing lines for Red Queen
 dlc072_reason_orthodox:0 "The §YThird Rome Immersion Pack§! adds new mechanics for §YOrthodox§! nations such as Piety, Religious Icons and the ability to consecrate highly developed provinces into Metropolitans."
 dlc072_reason_orthodox_reason:1 "\nWe're recommending this expansion as you've picked an §YOrthodox§! nation."
 dlc060_reason_prussia:0 "The §YRights of Man Expansion§! adds special mechanics to the §YPrussian§! government form, as well as other features such as Great Powers, Abdications and Особистості правителів."
 dlc060_reason_prussia_reason:1 "\nWe're recommending this expansion as you've picked §YPrussia§!."
 dlc060_reason_prussia_reason2:1 "\nWe're recommending this expansion as you've picked a nation that can form §YPrussia§!."
 dlc090_reason_missions_tau:0 "The §YDharma Expansion§! adds new mission trees for §YTaungu§! as well as an enhanced Policy System and the ability to upgrade Trade Centers."
 dlc090_reason_missions_tau_reason:1 "\nWe're recommending this expansion as you've picked §YTaungu§!."
 dlc090_reason_missions_tim:0 "The §YDharma Expansion§! adds new mission trees for the §YTimurids§! as well as an enhanced Policy System and the ability to upgrade Trade Centers."
 dlc090_reason_missions_tim_reason:1 "\nWe're recommending this expansion as you've picked the §YTimurids§!."
 dlc018_reason_tc_reason:1 "\nWe're recommending this expansion as you've picked a country well-placed to establish an overseas empire that will benefit from trade companies."
 dlc066_reason_emperor_reason:0 "\nWe're recommending this expansion as you've selected the §YEmperor of China§!."
 # Emperor
 dlc101_reason_pope:0 "The §YEmperor Expansion§! adds mechanics for the §YPapal State§! and Catholicism such as the Тридентський собор, Папські булли, the Папська десятина, and the ability to Призначення кардиналів. It also adds a revamped mission tree for the §YPapal State§!."
 dlc101_reason_pope_reason:0 "\nWe're recommending this expansion as you've picked the §YPapal State§!."
 dlc101_reason_hre_emperor:0 "The §YEmperor Expansion§! adds mechanics for the Holy Roman Empire such as Імперські інциденти and the ability to centralize or decentralize the Empire."
 dlc101_reason_hre_emperor_reason:0 "\nWe're recommending this expansion as you've picked a nation in the §YHoly Roman Empire§!."
 dlc101_reason_french_revolution:0 "The §YEmperor Expansion§! adds the Революційний запал and Center of Revolution mechanics, as well as a revamped mission tree for France."
 dlc101_reason_venice:0 "The §YEmperor Expansion§! adds a revamped mission tree for §YVenice§!"
 dlc101_reason_venice_reason:0 "\nWe're recommending this expansion as you've picked §YVenice§!."
 dlc101_reason_catholic:0 "The §YEmperor Expansion§! adds new mechanics to the §YCatholic§! faith such as the Тридентський собор, Папські булли and the Папська десятина."
 dlc101_reason_catholic_reason:0 "\nWe're recommending this expansion as you've picked a §YCatholic§! nation."
 dlc102_reason_balkan:0 "The §YBalkan Unit Pack§! adds new army models for the §YBalkan§! nations."
 dlc102_reason_balkan_reason:0 "\nWe're recommending this unit pack as you've picked a §YBalkan§! country."
 dlc103_reason_bta:0 "The §YBeyond the Alps Unit Pack§! adds new army models for the §YItalian§! and §YSwiss§! nations."
 dlc103_reason_bta_reason:0 "\nWe're recommending this unit pack as you've picked an §YItalian§! or §YSwiss§! nation."
 dlc104_reason_unifiers:0 "The §YUnifiers Unit Pack§! adds new army models for the §YGermany, Lotharingia, the Holy Roman Empire, and Italy§!"
 dlc104_reason_unifiers_reason:0 "\nWe're recommending this unit pack as you've picked a country that can form §YGermany, Lotharingia, the Holy Roman Empire, or Italy§!."
 dlc101_reason_burgundy:0 "The §YEmperor Expansion§! adds Імперські інциденти such as a revamped Burgundian Succession, as well as a unique mission tree for Burgundy."
 dlc101_reason_burgundy_reason:0 "\nWe're recommending this unit pack as you've picked §YBurgundy§!."
 dlc105_reason_europe:0 "The §YEmperor Music Pack§! adds five new songs inspired by Early Modern Europe"
 dlc105_reason_europe_reason:1 "\nWe're recommending this music pack as you've picked a §YEuropean§! nation."
 # Leviathan
 dlc106_reason_natives:0 "The §YLeviathan Expansion§! adds new missions and events for North American tribes, and new mechanics and events for the nations that follow the Totemist religion, which can revere a pantheon of past leaders, earning bonuses that reflect the skills they had in life."
 dlc106_reason_natives_reason:0 "\nWe're recommending this expansion as you've picked a country that is §YNative American§!."
 dlc106_reason_colonists:0 "The §YLeviathan Expansion§! adds a new Specialized Colonial Nations feature, that let your colonies focus on military help, trade power or self-government."
 dlc106_reason_colonists_reason:0 "\nWe're recommending this expansion as you've picked a country that is well-placed to colonise the §YNew World§!."
 dlc106_reason_east_indies:0 "The §YLeviathan Expansion§! adds new content to East Indies Superregion (missions, events, Mandala government, disasters, unit models, etc)."
 dlc106_reason_east_indies_reason:0 "\nWe're recommending this content pack as you've picked a country in the §YEast Indies§! Superregion."
 dlc106_reason_oceania:0 "The §YLeviathan Expansion§! adds new unit models to countries in Oceania."
 dlc106_reason_oceania_reason:0 "\nWe're recommending this expansion as you've picked a country that is in the continent of §YOceania§!."
 # Origins
 dlc110_reason_mission_trees:0 "The §YOrigins Expansion§! adds unique mission trees."
 dlc110_reason_mission_trees_reason:1 "\nWe're recommending this expansion as you have picked a country that would get unique and interesting missions."
 dlc110_reason_new_music:0 "The §YOrigins Expansion§! adds new Music."
 dlc110_reason_new_music_reason:1 "\nWe're recommending this expansion as it adds new music to the countries in your selected region."
# MusicPack2022
 dlc114_reason_generic:0 "The §YGuns, Drums and Steel Volume 3 Music Pack§! adds twelve new metal-inspired songs that up the tempo, crank up the bass and further enhance the Europa Universalis listening experience."
 # Lions of the North
 dlc115_reason_mission_trees:0 "The §YLions of the North Expansion§! adds unique mission trees, government reforms, estate privileges and special units."
 dlc115_reason_mission_trees_reason:0 "\nWe're recommending this expansion as you have picked a country that would get unique and interesting missions, government reforms, estate privileges and/or special units."
 dlc115_reason_new_units:0 "The §YLions of the North Expansion§! adds new unit models to countries in the Scandinavia, Baltic and North Germany regions."
 dlc115_reason_new_units_reason:1 "\nWe're recommending this expansion as it adds new unit models to the countries in your selected region, either Scandinavia, the Baltic or North Germany."
 dlc115_reason_new_music:0 "The §YLions of the North Expansion§! adds new Music."
 dlc115_reason_new_music_reason:0 "\nWe're recommending this expansion as it adds 3 new songs to the countries in your selected region, either Scandinavia or the Baltic."
# Domination
 dlc119_reason_new_content:0 "The §YDomination Expansion§! adds unique mechanics and features for the world Great Powers."
 dlc119_reason_new_content_reason:0 "\nWe're recommending this expansion as you have picked a country which is aiming to be one of the Great Powers of the world, getting new mechanics, mission trees, government reforms, estate privileges and/or special units."
 dlc119_reason_new_units:0 "The §YDomination Expansion§! adds new units models to countries in the French and Chinese regions, and for Ainu and Filipino cultures."
 dlc119_reason_new_units_reason:0 "\nWe're recommending this expansion as it adds new unit models to the countries in the French and Chinese regions, and for Ainu and Filipino cultures."
 dlc119_reason_new_music:0 "The §YDomination Expansion§! adds new Music."
 dlc119_reason_new_music_reason:0 "\nWe're recommending this expansion as it adds 3 new songs to the countries in your selected region, either Anatolia, France, or China."
 # History Lessons JPN CHN
 dlc125_reason_japan:0 "The §YJapan History Lessons§! add 35 historical lectures available through the in-game music player."
 dlc125_reason_japan_reason:0 "The §YJapan History Lessons§! add 35 lectures, available through the in-game music player, in which different aspects of the History of Japan during the timeline of Europa Universalis IV are discussed."
 dlc126_reason_china:0 "The §YChina History Lessons§! add 26 historical lectures available through the in-game music player."
 dlc126_reason_china_reason:0 "The §YChina History Lessons§! add 26 lectures, available through the in-game music player, in which different aspects of the History of China during the timeline of Europa Universalis IV are discussed."
 #King of Kings
 dlc128_reason_new_content:0 "The §YKing of Kings Expansion§! adds unique mission trees and features, special units, and music."
 dlc128_reason_new_content_reason:0 "\nWe're recommending this expansion as you have picked a country that would get unique and interesting missions and features, and/or special units."
 dlc128_reason_new_units:0 "The §YKing of Kings Expansion§! adds new unit models to countries in the Egypt, Caucasus and Persia regions; for Berber, Syrian, Pontic and Turkish cultures; and for Cyprus, Jerusalem and Israel."
 dlc128_reason_new_units_reason:0 "\nWe're recommending this expansion as it adds new unit models to the countries in the Egypt, Caucasus and Persia regions; for Berber, Syrian, Pontic and Turkish cultures; and for Cyprus, Jerusalem and Israel."
 dlc128_reason_new_music:0 "The §YKing of Kings Expansion§! adds new Music."
 dlc128_reason_new_music_reason:0 "\nWe're recommending this expansion as it adds new songs to the countries in your selected region, either Egypt, Persia, or the Caucasus."
 #Winds of Change
 dlc136_reason_new_content:0 "The §YWinds of Change§! adds unique mission trees and features, special units, and music."
 dlc136_reason_new_content_reason:0 "\nWe're recommending this expansion as you have picked a country that would get unique and interesting missions and features."
 dlc136_reason_new_units:0 "The §YWinds of Change§! adds new unit models for Moldavia, Umbrian, Romagnol, Dalmatian, Westphalian, Rhenish, Slovakian, and Croatian countries."
 dlc136_reason_new_units_reason:0 "\nWe're recommending this expansion as it adds new unit models for Moldavia, Umbrian, Romagnol, Dalmatian, Westphalian, Rhenish, Slovakian, and Croatian countries."
 dlc136_reason_new_music:0 "The §YWinds of Change§! adds new Music."
 dlc136_reason_new_music_reason:0 "\nWe're recommending this expansion as it adds new songs of American, Central European, and Middle Eastern flavor."
